user_id,role,target_date,days_visible,llm_prediction,pattern,reason,evidence,model,status,ground_truth,scenario,correct
SUB325,Manager,2026-09-24,4,0,// Structured insider-threat behaviour assessment.,"On the target date, activity was from a known IP during business hours with no failed logins. The user performed three downloads (total 27), which is higher than prior single-download days (17 on 09-21, 16 on 09-23) but still consistent with prior behavior for a Manager who has downloaded reports before. Accesses were to Regular accounts only, with modest customer_access volumes and no repeated VIP/sensitive access. The increase merits routine monitoring but is not clearly suspicious on its own.","[""2026-09-24: login 09:14, known_ip=1, no failed_login; all events within work hours"", ""2026-09-24: downloads at 10:12 (6), 10:40 (2), 15:02 (19); total=27, account=Regular"", ""Prior context: 2026-09-21 single download=17; 2026-09-23 single download=16 (account=VIP); shows prior download activity"", ""2026-09-24: customer_access events small (records 1,4,2), account=Regular; no repeated VIP access"", ""No anomalous IPs, off-hours access, or failed logins on 2026-09-24""]",gpt-5,completed,0,normal,True
SUB325,Manager,2026-09-25,5,1,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","On the target date, there is a clear session anomaly: a customer_access occurs at 16:41 after a recorded logout at 16:37 with no intervening login. While activity is within business hours and from a known IP, downloads also peak for the week (28 total) continuing an upward trend. The post-logout access, combined with elevated downloads, makes the day suspicious.","[""2026-09-25 16:37:00 logout followed by 2026-09-25 16:41:13 customer_access with no new login recorded"", ""2026-09-25 downloads total 28 (19 at 13:50 and 9 at 16:35), highest of the week (rising from 17 on 09-21, 16 on 09-23, 27 on 09-24)"", ""All actions from known IP 10.3.2.44 and during work hours—normal context highlights the session anomaly as unusual rather than environmental""]",gpt-5,completed,0,normal,False
SUB326,Manager,2026-09-21,1,0,"On the target date, activity was during business hours from a known IP using a regular account, with modest customer record views and moderate, spaced-out downloads. No failed logins or abrupt spikes. One customer_access after a logout is a minor anomaly likely due to a lingering session or logging artifact, but by itself is insufficient to deem suspicious.",Activity appears consistent with normal manager usage; no clear indicators of data exfiltration or policy evasion on 2026-09-21.,"[""All activity from known IP 10.3.3.112; known_ip=1 throughout"", ""Business-hours window: 09:05–16:53 local time"", ""Customer_access volume low: 1,5,3,4,3,2 (total 18 records)"", ""Downloads moderate and spread out: 7,19,12,4 (total 42)"", ""No failed_login events"", ""Regular account used for all actions"", ""Single customer_access at 16:53 after a 16:39 logout without a new login—possible session/logging artifact rather than clear misuse""]",gpt-5,completed,0,normal,True
SUB326,Manager,2026-09-22,2,0,// Structured insider-threat behaviour assessment.,"On the target date, activity is from a known IP during normal hours, with download volume (17+9+4=30) comparable to or lower than the prior day (7+19+12+4=42). Customer record accesses are low-volume and spaced out. The only anomaly is a single customer_access using a VIP account for 3 records, which is isolated and not accompanied by bulk access, spikes, or repeated elevated use. No failed logins or unusual login patterns. Overall, the day’s behavior does not meet a suspicious threshold, though the VIP access merits monitoring if it recurs.","[""2026-09-22 09:10:00 | login | known_ip=1"", ""2026-09-22 10:38:56 | download=17 | known_ip=1"", ""2026-09-22 10:48:24 | download=9 | known_ip=1"", ""2026-09-22 11:30:41 | customer_access records=4"", ""2026-09-22 14:58:40 | customer_access records=1"", ""2026-09-22 15:34:51 | customer_access records=3"", ""2026-09-22 15:46:07 | customer_access records=3 | account=VIP"", ""2026-09-22 16:29:53 | download=4 | known_ip=1"", ""Comparison baseline: 2026-09-21 downloads total 42 across multiple small events; 2026-09-22 downloads total 30, indicating no abnormal growth.""]",gpt-5,completed,0,normal,True
SUB326,Manager,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On 2026-09-23 the user operated from a known IP during business hours, used the Regular account, had no failed logins, and performed only low-volume customer record views with zero downloads—actually a decrease versus prior days. The two customer_access events shortly after logout and one before the recorded login mirror prior-day logging/session boundary quirks and do not show elevated volume, privilege use, or exfiltration indicators.","[""2026-09-23: all actions from known IP 10.3.3.112 with Regular account; no failed_login events"", ""2026-09-23: 0 downloads (vs 42 on 2026-09-21 and 30 on 2026-09-22)"", ""Customer_access events on 2026-09-23 are small (1–5 records per event), within normal range for a Manager"", ""Post-logout customer_access at 16:49 and 16:50 on 2026-09-23; similar post-logout access occurred on 2026-09-21 at 16:53, suggesting a recurring session/logging artifact"", ""An early customer_access at 09:05:55 precedes the 09:16 login on 2026-09-23, but from the same known IP and account and without elevated activity""]",gpt-5,completed,0,normal,True
SUB326,Manager,2026-09-24,4,0,// Structured insider-threat behaviour assessment.,"Activity on 2026-09-24 is consistent with prior days: a single moderate download, routine customer lookups (including limited VIP access seen previously), all during business hours from a known IP and without authentication anomalies. No evidence of spikes, mass record access, or role-inconsistent behavior on the target date.","[""2026-09-24 download=13 (lower than 2026-09-21 total ~42 and 2026-09-22 total ~30)"", ""VIP customer_access on 2026-09-24 (5 and 2 records) is limited and similar to prior precedent on 2026-09-22 (3 records)"", ""Total customer records accessed on 2026-09-24 ≈17, comparable to 2026-09-21 (≈18) and below 2026-09-23 (≈32)"", ""All events on 2026-09-24 occur 09:03–16:34 from known_ip=1 (10.3.3.112) with failed_login=0"", ""No post-logout activity on 2026-09-24 and no unusual access sequence""]",gpt-5,completed,0,normal,True
SUB326,Manager,2026-09-25,5,0,// Structured insider-threat behaviour assessment.,"Activity on 2026-09-25 aligns with prior patterns: one mid-sized download, light customer record views (including a single VIP record), all from a known IP during business hours, and no failed logins or abrupt spikes compared to previous days.","[""2026-09-25 11:13:52 | event=download | download=15 (previous single-download sizes ranged 4–19; daily totals up to 42 on 2026-09-21)"", ""2026-09-25 | multiple customer_access events with small record counts (1–2 each), consistent with earlier days"", ""2026-09-25 16:37:34 | customer_access | account=VIP | records=1 (VIP access also occurred on 09-22 and 09-24)"", ""2026-09-25 | all events from known IP 10.3.3.112; known_ip=1"", ""2026-09-25 | no failed_login events; session within business hours (login 09:13, logout 16:59)""]",gpt-5,completed,0,normal,True
SUB327,Manager,2026-09-21,1,0,// Structured insider-threat behaviour assessment.,"On the target date, the employee’s activity stayed within normal patterns: all access was from a known corporate IP during standard work hours, customer record views were low-volume, the two download events were modest and not escalating, and occasional VIP customer views are plausible for a manager. There were no failed logins or access anomalies.","[""2026-09-21 09:07:00 | login | known_ip=1 | within business hours"", ""2026-09-21 09:20:00 | download=13 | moderate volume"", ""2026-09-21 11:39:14 | download=16 | moderate volume, no spike pattern"", ""2026-09-21 12:35:59 | customer_access | account=VIP | records=5 (limited)"", ""2026-09-21 13:45:38 | customer_access | account=VIP | records=4 (limited)"", ""Multiple customer_access events with small record counts (1–5) throughout day"", ""No failed_login events recorded all day"", ""2026-09-21 16:52:00 | logout | known_ip=1 | end of normal workday""]",gpt-5,completed,0,normal,True
SUB327,Manager,2026-09-22,2,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on 2026-09-22 is consistent with prior behavior: downloads are within the previous day’s range, occur during normal hours from a known IP, and a single VIP download aligns with prior VIP access context. No indicators of escalation, anomalies, or access misuse are evident on the target date.","[""2026-09-22 total downloads = 26 (7+16+3) vs 2026-09-21 total downloads = 29 (13+16) — no spike"", ""2026-09-22 09:44 VIP download=16 from known IP 10.3.1.59; prior day included VIP customer_access, indicating precedent for VIP activity"", ""All 2026-09-22 events from 09:17 to 16:33 during business hours; known IP; no failed logins"", ""Customer_access volumes on 2026-09-22 remain low per event (2–5 records), similar to 2026-09-21"", ""Pattern of early-morning downloads appears on both days (09:20 on 09-21; 09:38 on 09-22)""]",gpt-5,completed,0,normal,True
SUB327,Manager,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On 2026-09-23 the user operated from a known IP during normal hours, performing customer lookups and several downloads similar to prior days. While total download volume increased (43 vs. 26–29 previously), single-download sizes and use of VIP/Regular accounts are consistent with earlier behavior, and there were no failed logins or anomalous access patterns. This appears within normal variance for the role; monitor if the upward download trend continues.","[""2026-09-23 downloads: 20 (Regular at 13:20), 5 (VIP at 14:24), 13 (Regular at 14:37), 5 (Regular at 15:52) → total 43."", ""Prior totals: 2026-09-21 ≈29; 2026-09-22 ≈26 (context for increase but not extreme)."", ""Use of VIP account on 2026-09-23 mirrors prior usage (e.g., 2026-09-22 09:44 VIP download=16; 2026-09-21 VIP customer_access)."", ""All activity from known IP 10.3.1.59; normal working window 09:09–16:59; no failed logins."", ""Customer access volumes remained low and consistent (records 2–5 per event).""]",gpt-5,completed,0,normal,True
SUB327,Manager,2026-09-24,4,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on 2026-09-24 fits the employee’s established pattern: business-hours access from a known IP, mixed Regular/VIP downloads similar to prior days, and no spikes or anomalies. Total download volume (43) matches 2026-09-23 and is only moderately higher than 09-21/09-22, showing no abrupt escalation. No failed logins or unusual account/IP usage. For a Manager, periodic downloads and occasional VIP access are consistent with role.","[""2026-09-24: login 09:02, logout 16:33; known_ip=1; failed_login=0"", ""2026-09-24 downloads: 18 (Regular at 09:28), 12 (Regular at 14:25), 7 (VIP at 14:56), 6 (VIP at 15:28) — total 43"", ""Prior totals: 09-21=29, 09-22=26, 09-23=43 — 09-24 is not an increase over 09-23"", ""VIP downloads already present on 09-22 (16) and 09-23 (5); 09-24 VIP total (13) is within prior range"", ""All events occur during normal working hours from the same known IP with no failed logins""]",gpt-5,completed,0,normal,True
SUB327,Manager,2026-09-25,5,0,,"On the target date, activity occurred from a known IP during normal hours with no failed logins and only a single, small VIP download. This is consistent with prior days where the employee regularly accessed both Regular and VIP accounts and performed larger download volumes. There is no abnormal spike, unusual timing, or new access pattern specific to the target date.","[""2026-09-25 activity from known IP 10.3.1.59; known_ip=1"", ""Work hours 09:14–16:55; no off-hours access"", ""No failed_login events on 2026-09-25"", ""Only one download on 2026-09-25: VIP download=1 at 14:24:35 (much lower than prior days’ totals of ~26–43)"", ""Prior days (09/21–09/24) show repeated VIP access and VIP downloads (e.g., 16 on 09/22, 5 on 09/23, 13 total VIP on 09/24), so VIP download is not new or anomalous"", ""Customer_access volumes on 2026-09-25 are in line with earlier days for a Manager""]",gpt-5,completed,0,normal,True
SUB328,Manager,2026-09-21,1,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","On the target date the manager logged in from a known IP during business hours, accessed a small number of customer records intermittently, and performed three modest downloads near end of day before logging out. There are no failed logins, no unusual IPs, no excessive or escalating download volume suggestive of exfiltration, and the activity is consistent with a manager reviewing accounts and pulling reports.","[""2026-09-21 09:00:00 | login | known_ip=1 | account=Regular"", ""Customer_access events throughout day with low record counts (1–4) at 09:40, 10:10, 11:23, 12:21, 12:56, 13:22, 15:22"", ""2026-09-21 15:58:01 | download | download=6 | known_ip=1"", ""2026-09-21 16:14:39 | download | download=8 | known_ip=1"", ""2026-09-21 16:22:58 | download | download=17 | known_ip=1"", ""No failed_login events; activity within normal working hours; 16:34:00 logout""]",gpt-5,completed,0,normal,True
SUB328,Manager,2026-09-22,2,0,normal,"On the target date, activity occurred during business hours from a known IP, with a small number of customer record views (including limited VIP records), no downloads, and no failed logins—consistent with normal managerial duties and showing no escalation or abnormal growth versus prior day.","[""2026-09-22 09:03:00 login from known_ip=1 (10.3.3.25)"", ""Customer accesses were low-volume: VIP(4) at 09:42, Regular(1) at 10:22, Regular(1) at 11:23, Regular(3) at 12:43, VIP(1) at 12:55, VIP(2) at 14:46"", ""No downloads on 2026-09-22; logout at 16:37 from same known IP"", ""No failed_login events on 2026-09-22"", ""Prior day had small downloads (6, 8, 17) that did not continue on the target date""]",gpt-5,completed,0,normal,True
SUB328,Manager,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On 2026-09-23 the employee logged in from a known IP during normal hours, performed a small number of customer record views (mix of Regular and VIP, which also occurred the prior day), and executed two modest downloads totaling less than earlier activity on 2026-09-21. There are no spikes, no escalation from prior days, no repeated high-volume or sensitive access surges, and no failed logins or off-hours activity. Overall, behavior is consistent with prior patterns for a Manager and does not indicate suspicious change on the target date.","[""2026-09-23 login 09:08 and logout 16:38 from known IP 10.3.3.25; no failed logins"", ""Customer_access on 2026-09-23: small per-event records (1–4), including VIP at 11:29 and 16:27, which matches 2026-09-22 VIP accesses"", ""Downloads on 2026-09-23: 11:55 (9 units) and 12:12 (4 units), total 13, lower than 2026-09-21 total (6+8+17=31)"", ""No abnormal growth, no unusual timing (all within business hours), and activity pattern similar across 09/21–09/23""]",gpt-5,completed,0,normal,True
SUB328,Manager,2026-09-24,4,1,"// Structured insider-threat behaviour assessment.
","On the target date, multiple data downloads occurred after a logout without any intervening login, which is anomalous. Immediately afterward, the user switched to a VIP account and performed a relatively large download. The total volume of downloads that day was also the highest in the observed period. While activity came from a known IP and during business hours, the post-logout downloads and sudden VIP-account download are inconsistent with prior patterns and elevate risk.","[""2026-09-24 16:41:00 | event=logout, followed by downloads without a new login"", ""2026-09-24 16:50:55 | event=download | account=Regular | download=7 (post-logout)"", ""2026-09-24 16:53:11 | event=download | account=VIP | download=17 (post-logout, first observed VIP download)"", ""Total downloads on 2026-09-24 = 11+2+8+7+17 = 45, higher than 2026-09-21 (31) and 2026-09-23 (13)"", ""Prior days show downloads occurring before logout and VIP usage limited to customer_access, not downloads""]",gpt-5,completed,0,normal,False
SUB328,Manager,2026-09-25,5,1,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Suspicious due to a download recorded before any login on the target date, indicating activity outside an authenticated session. Shortly after logging in, there was another large download, producing a high daily download volume. This follows a concerning pattern from the previous day where downloads occurred after logout, suggesting continued session-boundary anomalies. IP and hours are normal, but the timing of downloads makes the 2026-09-25 activity suspicious.","[""2026-09-25 09:05:02 | event=download | download=15 occurs before any login (first login at 09:19:00)"", ""2026-09-25 09:49:53 | event=download | download=20 shortly after login, adding to elevated daily volume"", ""Context: 2026-09-24 16:41:00 | event=logout followed by 16:50:55 and 16:53:11 downloads (activity after logout), indicating a developing pattern of out-of-session downloads""]",gpt-5,completed,0,normal,False
SUB329,Manager,2026-09-21,1,0,// Structured insider-threat behaviour assessment.,"On the target date, activity consists of a single workday session from a known IP with several small customer record views, no downloads, and no failed logins—consistent with normal managerial oversight and not indicative of data exfiltration or account misuse.","[""All events originate from known IP 10.3.5.55 (known_ip=1)."", ""Single login at 09:01 and logout at 16:32 within business hours."", ""Multiple customer_access events with very low record counts (2–5 each; total 18 records)."", ""No downloads recorded (download=0 across all events)."", ""No failed login attempts (failed_login=0)."", ""Account type is Regular; no privilege escalation or admin use observed.""]",gpt-5,completed,0,normal,True
SUB329,Manager,2026-09-22,2,1,// Structured insider-threat behaviour assessment.,"On the target date (2026-09-22) the employee executed five separate download events totaling 71 units after having zero downloads the prior day. This abrupt increase and repeated downloads are a notable deviation from prior behavior for this user. While the activity is from a known IP and within business hours with no failed logins, the download volume and frequency are not paired with a corresponding rise in customer record access, making the pattern unusual for a Manager and warranting suspicion.","[""2026-09-21: 0 download events (baseline day with only customer_access)."", ""2026-09-22 09:19:45 | event=download | download=20"", ""2026-09-22 11:30:34 | event=download | download=14"", ""2026-09-22 14:08:30 | event=download | download=16"", ""2026-09-22 14:36:00 | event=download | download=14"", ""2026-09-22 16:17:48 | event=download | download=7"", ""Total downloads on 2026-09-22: 71 across 5 events from known IP during business hours; customer_access remained low (1,5,5).""]",gpt-5,completed,0,normal,False
SUB329,Manager,2026-09-23,3,0,"On 2026-09-23, access came from a known IP during business hours, with several small customer-access actions and one moderate download (18) that is consistent with the prior day's download range. There were no failed logins, no bulk record access, and no escalation in download volume. A single VIP customer-access event (4 records) is a first-time occurrence but low-volume and not accompanied by other risk indicators, so, absent other context, it does not meet a suspicious threshold.","On 2026-09-23, access came from a known IP during business hours, with several small customer-access actions and one moderate download (18) that is consistent with the prior day's download range. There were no failed logins, no bulk record access, and no escalation in download volume. A single VIP customer-access event (4 records) is a first-time occurrence but low-volume and not accompanied by other risk indicators, so, absent other context, it does not meet a suspicious threshold.","[""2026-09-23 09:18:00 | login | known_ip=1 | account=Regular"", ""2026-09-23 09:24:38 | customer_access | records=4 | account=VIP (isolated, first VIP access)"", ""2026-09-23 14:22:59 | download=18 (within 7–20 range seen on 2026-09-22)"", ""2026-09-23 multiple customer_access events of 2–4 records; no mass queries"", ""No failed_login on 2026-09-23; activity within normal work hours; logout at 16:39"", ""Context: 2026-09-22 had multiple downloads totaling higher volume (20,14,16,14,7) without other anomalies""]",gpt-5,completed,0,normal,True
SUB329,Manager,2026-09-24,4,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on 2026-09-24 is routine: only small customer record views from a known IP during business hours, no downloads, no failed logins, and no unusual account usage. Compared to prior days (with some downloads and a VIP access on 09-23), 09-24 shows reduced data movement and no escalation, indicating normal behavior.","[""2026-09-24: login 09:10, logout 16:40; all actions within business hours"", ""All events from known IP 10.3.5.55; no IP changes"", ""Only customer_access events with small record counts (1–5) on Regular account"", ""No downloads on 2026-09-24 (contrast: multiple downloads on 09-22 and one on 09-23)"", ""No failed logins or privilege anomalies on 2026-09-24""]",gpt-5,completed,0,normal,True
SUB329,Manager,2026-09-25,5,1,// Structured insider-threat behaviour assessment.,"Suspicious due to post-logout activity on the target date. After a recorded logout at 16:40, the user performed customer access and then a download without any intervening login—anomalous compared to prior days where activity stops after logout. While downloads and access volumes are within historical norms and from a known IP during business hours, the sequence breaking normal session flow suggests possible session misuse, shared session, or logging inconsistency that warrants investigation.","[""2026-09-25 16:40:00 | event=logout | ip=10.3.5.55"", ""2026-09-25 16:41:02 | event=customer_access | records=5 | no intervening login after logout"", ""2026-09-25 16:54:48 | event=download | download=16 | still no intervening login after logout"", ""Prior days (e.g., 2026-09-24, 2026-09-23, 2026-09-22) show no activity after logout, indicating this is a deviation from the user’s normal pattern"", ""Target date total downloads (13 + 16 = 29) are not abnormally high vs. 2026-09-22 (multiple downloads totaling ~71), indicating the anomaly is the post-logout access, not volume""]",gpt-5,completed,0,normal,False
SUB330,Manager,2026-09-21,1,0,"// Structured insider-threat behaviour assessment.
","On the target date, activity occurs from a known internal IP during business hours, with small, role-consistent customer record views and two modest downloads (total 22) without signs of mass export, failed logins, privilege changes, or off-hours access.","[""2026-09-21 09:08:00 login from known IP (10.3.2.122), Regular account"", ""Customer_access events between 11:31–13:37 with 1–5 records per event (low volume)"", ""Downloads at 13:49 (5) and 15:33 (17), total 22, no bulk spike"", ""No failed_login events all day"", ""Logout at 16:58 within normal work hours""]",gpt-5,completed,0,normal,True
SUB330,Manager,2026-09-22,2,0,normal,"Activity on 2026-09-22 matches prior patterns: business-hours access from a known IP, modest customer record views, and a single download volume comparable to the previous day. A one-off, low-volume VIP access (2 records) is a minor deviation but not repeated or linked to elevated downloads, so it is not suspicious by itself.","[""2026-09-22 09:14 login from known IP 10.3.2.122; no failed logins"", ""2026-09-22 11:46:36 customer_access to VIP account, 2 records (single occurrence)"", ""2026-09-22 12:30:16 one download of 19, similar to 2026-09-21 total downloads (5 and 17 = 22)"", ""2026-09-22 remaining customer_access events (13:01, 14:52, 15:28, 16:32) to Regular accounts, 2–5 records each, consistent with 2026-09-21"", ""2026-09-22 16:42 logout; all activity within normal working hours and known IP; no failed logins""]",gpt-5,completed,0,normal,True
SUB330,Manager,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On the target date, activity occurred from a known IP during business hours, with small customer record views and a modest total download volume (12) that is lower than the prior two days. VIP interactions were already present on the previous day, so the VIP customer accesses and a moderate VIP download do not represent a new or escalating pattern. There are no failed logins, no bulk record access, and no unusual spikes or off-hours activity.","[""2026-09-23 09:10:00 | login | known_ip=1"", ""2026-09-23 09:28:43 | customer_access | records=1 | account=VIP"", ""2026-09-23 11:52:39 | customer_access | records=2 | account=Regular"", ""2026-09-23 14:19:19 | download=2 | account=Regular"", ""2026-09-23 14:53:52 | download=10 | account=VIP"", ""2026-09-23 16:28:14 | customer_access | records=4 | account=VIP"", ""2026-09-22 12:30:16 | download=19 (higher prior-day volume)"", ""2026-09-21 13:49:42 and 15:33:57 | downloads totaling 22 (higher earlier volume)"", ""2026-09-22 11:46:36 | customer_access | account=VIP (prior VIP access)"", ""All 2026-09-23 events show failed_login=0 and occur within standard work hours""]",gpt-5,completed,0,normal,True
SUB330,Manager,2026-09-24,4,1,// Structured insider-threat behaviour assessment.,"On the target date, the employee accessed a customer record nine minutes after a recorded logout, with no intervening login. This out-of-sequence access deviates from their prior daily patterns (no post-logout activity on previous days). While the single download of 15 records and mixed Regular/VIP accesses were within prior norms, the post-logout access is anomalous and warrants investigation (possible session persistence/misuse or logging error).","[""2026-09-24 16:43:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.122 | known_ip=1"", ""2026-09-24 16:52:13 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.2.122 | known_ip=1"", ""2026-09-24 13:01:20 | event=download | records=0 | download=15 | failed_login=0 | account=Regular | ip=10.3.2.122 | known_ip=1""]",gpt-5,completed,0,normal,False
SUB330,Manager,2026-09-25,5,0,normal,"Activity on 2026-09-25 follows established patterns: known IP, normal hours, small customer-access batches, and a single modest VIP download that is lower than prior days. No failed logins or anomalous sequence of events.","[""Known IP (10.3.2.122) and standard work hours with clean login/logout on 2026-09-25"", ""Customer_access volumes remain low (1–5 records) and similar to earlier days"", ""Single download on 2026-09-25: VIP download=5 at 14:21, which is lower than previous daily totals (e.g., 22, 19, 12, 15)"", ""Use of both Regular and VIP accounts is consistent with prior days"", ""No failed logins or unusual spikes; no post-logout activity on the target date""]",gpt-5,completed,0,normal,True
SUB331,Teller,2026-09-21,1,0,,"On 2026-09-21 the teller worked from a known IP during normal hours, accessed small numbers of customer records, and performed several small, spread-out downloads with no spikes, failed logins, privilege changes, or mass data access. Nothing indicates anomalous or role-inconsistent behavior for that day.","[""Known IP 10.3.1.187 all day; login 09:07 and logout 16:40 (business hours)"", ""Customer_access events are small: 1–5 records per event across the day (e.g., 12:01=2, 14:25=5, 15:41=5)"", ""Multiple downloads are small (3–5 units each) and distributed over time (e.g., 11:08=3, 11:13=4, 13:18=3, 14:29=3, 14:37=4, 15:16=5); no abrupt surge"", ""No failed_login events and account type remains Regular throughout"", ""No access to unusually large record sets or restricted functions for a teller""]",gpt-5,completed,0,normal_pre_anomaly,True
SUB331,Teller,2026-09-22,2,0,"// Structured insider-threat behaviour assessment.
","Activity on the target date is consistent with prior-day patterns for a teller: customer record accesses and small batch downloads during business hours from a known IP, with total volumes similar or lower than the previous day and no signs of escalation or anomalous access.","[""Known IP and account type throughout 2026-09-22 (Regular, 10.3.1.187), no failed logins; session 09:00–16:53 (business hours)."", ""Downloads on 2026-09-22: 1, 5, 5, 4 (total 15) vs. 2026-09-21 total 22; no spike or growth."", ""Customer accesses on 2026-09-22: 5, 2, 4, 2, 1 (total 14) vs. 18 on 2026-09-21; role-consistent for a teller."", ""No new IPs, no account changes, no off-hours activity, and no burst of unusually large record access or downloads near logout.""]",gpt-5,completed,0,normal_pre_anomaly,True
SUB331,Teller,2026-09-23,3,1,// Structured insider-threat behaviour assessment.,"On the target date, the employee performed a single large download (20) that is markedly higher than their prior per-event maximum (5) and drove a sharp increase in total daily downloads versus previous days. Additionally, there is a customer_access event recorded shortly after a logout without an intervening login, indicating potential session misuse or logging anomaly. While activity occurred from a known IP and within business hours, the spike in download volume and post-logout access make the day suspicious.","[""2026-09-23 15:10:00 | download=20 (prior per-event max was 5 on 09-21/09-22)"", ""Total downloads 2026-09-23 = 35 vs 22 (2026-09-21) and 15 (2026-09-22)"", ""2026-09-23 16:44:00 logout followed by 2026-09-23 16:46:11 customer_access with no intervening login"", ""Role: Teller; prior downloads were small (1–5) per event; the 20-file download is atypical for this user’s pattern"", ""All events from known IP and during business hours; no failed logins (context, not exculpatory)""]",gpt-5,completed,1,gradual_download_increase,True
SUB331,Teller,2026-09-24,4,1,// Structured insider-threat behaviour assessment.,"On the target date (2026-09-24), the employee performed a large bulk download (25) at 15:10, which is a clear outlier versus their prior baseline (mostly 1–5) and follows a new pattern that began the previous day (20 at 15:10). For a Teller role, this sudden, repeated high-volume download near the same time across consecutive days is atypical and suggests potential data accumulation, despite occurring from a known IP and with no failed logins.","[""2026-09-24 15:10:00 | event=download | download=25 (largest observed)"", ""Repeated timing pattern: 15:10 bulk downloads on 09-23 (20) and 09-24 (25)"", ""Baseline on 09-21 and 09-22 shows only small downloads (mostly 1–5)"", ""Role=Teller; bulk data pulls of this size are not typical for routine teller activities""]",gpt-5,completed,1,gradual_download_increase,True
SUB331,Teller,2026-09-25,5,1,"On the target date, the teller performed a very large, timed bulk download and an additional download after a recorded logout. This continues a multi-day, same-time growth pattern of bulk downloads that is atypical for a teller and indicates possible staged data collection or session misuse.","2026-09-25 shows a large bulk download (30) at exactly 15:10, continuing an escalating pattern at the same time on prior days (20 on 09-23, 25 on 09-24). For a teller, repeated high-volume exports are unusual. Additionally, a download occurred after a logout with no intervening login, suggesting possible session persistence/misuse or logging anomalies. Together, these make the target date behavior suspicious.","[""Role=Teller (bulk exports atypical for role)"", ""2026-09-25 15:10:00 | download=30 (bulk)"", ""Pattern: 2026-09-23 15:10:00 | download=20; 2026-09-24 15:10:00 | download=25; 2026-09-25 15:10:00 | download=30"", ""2026-09-25 16:45:00 | logout followed by 2026-09-25 16:48:54 | download=3 with no new login"", ""Overall 2026-09-25 multiple downloads (1, 30, 5, 3) indicating elevated extraction volume despite known IP and business hours""]",gpt-5,completed,1,gradual_download_increase,True
SUB332,Teller,2026-09-21,1,0,// Structured insider-threat behaviour assessment.,"On the target date, all activity occurred during business hours from a known IP with no failed logins. Customer record access volumes were small and typical for a teller. Downloads were modest in size and spread across the day, not indicative of bulk extraction or a sharp spike. The slight sequence oddity (a customer access logged before a login) can be explained by session carryover and, absent other anomalies, is insufficient to deem suspicious.","[""All events on 2026-09-21 are from known_ip=1, ip=10.3.5.230"", ""No failed_login events recorded (failed_login=0 throughout)"", ""Customer accesses: small batches (records=2–5) at 09:10, 09:21, 11:19, 11:50, 13:02, 16:33"", ""Downloads: small, distributed (download=5 at 10:19; 1 at 10:34; 4 at 10:35; 4 at 14:09; 2 at 14:38), total ~16"", ""Activity window 09:10–16:57 with clean logout at 16:57""]",gpt-5,completed,0,normal_pre_anomaly,True
SUB332,Teller,2026-09-22,2,0,// Structured insider-threat behaviour assessment.,"On the target date (2026-09-22), activity occurs during normal work hours from a known IP, with download volume and cadence closely matching the prior day and typical teller tasks (customer record lookups). There is no spike in downloads, no unusual access patterns, and no failed logins indicating compromise or escalation.","[""2026-09-22 total downloads ≈15 vs 16 on 2026-09-21; similar distribution across the day (no growth trend or spike)"", ""All activity from known IP 10.3.5.230; same as previous day (no new devices/locations)"", ""Events confined to business hours with normal login (09:15) and logout (16:52)"", ""Customer_access events show small record counts (3–4), consistent with teller duties"", ""No failed logins or anomalies in account type (Regular) on the target date""]",gpt-5,completed,0,normal_pre_anomaly,True
